ths_stock_short_name_stock,ths_reg_capital_stock,ths_controlling_holder_stock,ths_controlling_holder_held_ratio_stock,ths_actual_controller_stock,ths_actual_controller_held_ratio_stock,ths_actual_controller_type_stock,ths_company_saclle_type_stock,ths_operating_scope_stock,ths_mo_product_name_stock,ths_main_businuess_stock,ths_opponent_company_stock,ths_comparing_company_stock,ths_corp_website_stock,ths_ygzs_new_stock,ths_total_shares_stock,ths_holder_name_stock,ths_holder_held_num_stock,thscode,time
双汇发展,3464661213.0,罗特克斯有限公司,70.3300,Rise Grand Group Limited,19.0454,境外,大型企业,　　许可项目：牲畜饲养；种畜禽生产；种畜禽经营；家禽饲养；饲料生产；牲畜屠宰；生猪屠宰；家禽屠宰；食品生产；食品销售；食品用塑料包装容器工具制品生产；食品用纸包装、容器制品生产；食品添加剂生产；调味品生产；餐饮服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：牲畜销售；畜牧渔业饲料销售；饲料原料销售；动物肠衣加工；食品销售（仅销售预包装食品）；食用农产品初加工；食用农产品批发；食用农产品零售；初级农产品收购；农副产品销售；食品用塑料包装容器工具制品销售；纸制品制造；纸制品销售；塑料制品制造；塑料制品销售；化工产品生产（不含许可类化工产品）；化工产品销售（不含许可类化工产品）；专用化学产品制造（不含危险化学品）；专用化学产品销售（不含危险化学品）；食品添加剂销售；餐饮管理；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；普通货物仓储服务（不含危险化学品等需许可审批的项目）；低温仓储（不含危险化学品等需许可审批的项目）；非居住房地产租赁；以自有资金从事投资活动；销售代理（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,火腿肠类、火腿类、香肠类、酱卤熟食类、餐饮食材类、罐头类、生鲜猪产品、生鲜禽产品,畜禽屠宰，肉类食品的加工销售和食品包装,,,www.shuanghui.net,,3464661213.0,罗特克斯有限公司,2436727364.0,000895.SZ,
