ths_cash_received_of_sales_service_stock,ths_deposit_and_interbank_net_add_stock,ths_borrowing_net_add_central_bank_stock,ths_lending_net_add_other_org_stock,ths_cash_received_from_orig_ic_stock,ths_net_cash_received_from_rein_stock,ths_naaassured_saving_and_invest_stock,ths_naa_of_disposal_fnncl_assets_stock,ths_cash_received_of_interest_etc_stock,ths_borrowing_net_increase_amt_stock,ths_net_add_in_repur_capital_stock,ths_refund_of_tax_and_levies_stock,ths_cash_received_of_other_oa_stock,ths_oa_cash_inflow_diff_sri_stock,ths_oa_cash_inflow_diff_tbi_stock,ths_sub_total_of_ci_from_oa_stock,ths_goods_buy_and_service_cash_pay_stock,ths_loan_and_advancenet_add_stock,ths_naa_of_cb_and_interbank_stock,ths_cash_of_orig_ic_indemnity_stock,ths_cash_paid_for_interests_etc_stock,ths_cash_paid_for_pd_stock,ths_lending_funds_net_increase_stock,ths_lend_to_other_finins_net_incre_stock,ths_cash_paid_to_staff_etc_stock,ths_payments_of_all_taxes_stock,ths_other_cash_paid_related_to_oa_stock,ths_oa_cash_outflow_diff_sri_stock,ths_oa_cash_outflow_diff_tbi_stock,ths_sub_total_of_cos_from_oa_stock,ths_ncf_diff_of_oa_sri_stock,ths_ncf_diff_of_oa_tbi_stock,ths_ncf_from_oa_stock,ths_cash_received_of_dspsl_invest_stock,ths_invest_income_cash_received_stock,ths_net_cash_of_disposal_assets_stock,ths_net_cash_of_disposal_branch_stock,ths_cash_received_of_other_fa_stock,ths_ia_cash_inflow_diff_sri_stock,ths_ia_cash_inflow_diff_tbi_stock,ths_sub_total_of_ci_from_ia_stock,ths_cash_paid_for_assets_stock,ths_invest_paid_cash_stock,ths_net_add_in_pledge_loans_stock,ths_net_cash_amt_from_branch_stock,ths_other_cash_paid_related_to_ia_stock,ths_ia_cash_outflow_diff_sri_stock,ths_ia_cash_outflow_diff_tbi_stock,ths_sub_total_of_cos_from_ia_stock,ths_ncf_diff_from_ia_sri_stock,ths_ncf_diff_from_ia_tbi_stock,ths_ncf_from_ia_stock,ths_cash_received_of_absorb_invest_stock,ths_cr_from_minority_holders_stock,ths_cash_received_of_borrowing_stock,ths_cash_received_from_bond_issue_stock,ths_cash_received_of_othr_fa_stock,ths_fa_cash_in_flow_diff_sri_stock,ths_fa_cash_in_flow_diff_tbi_stock,ths_sub_total_of_ci_from_fa_stock,ths_cash_pay_for_debt_stock,ths_cash_paid_of_distribution_stock,ths_dap_paid_to_minority_holder_stock,ths_othrcash_paid_relating_to_fa_stock,ths_fa_cash_out_flow_diff_sri_stock,ths_fa_cash_out_flow_diff_tbi_stock,ths_sub_total_of_cos_from_fa_stock,ths_ncf_diff_from_fa_sri_stock,ths_ncf_diff_from_fa_tbi_stock,ths_ncf_from_fa_stock,ths_effect_of_exchange_chg_on_cce_stock,ths_cce_net_add_amt_diff_sri_dm_stock,ths_cce_net_add_amt_diff_tbi_dm_stock,ths_net_increase_in_cce_stock,ths_initial_cce_balance_stock,ths_final_balance_of_cce_stock,ths_np_cfs_stock,ths_asset_impairment_reserve_stock,ths_credit_impairment_loss2_stock,ths_depreciation_etc_stock,ths_intangible_assets_amortized_stock,ths_depreciation_ire_stock,ths_rou_depreciation_stock,ths_lt_deferred_expenses_amrtzt_stock,ths_deferred_expense_reduce_stock,ths_increase_in_accrued_expenses_stock,ths_loss_of_disposal_assets_stock,ths_fixed_assets_scrap_loss_stock,ths_loss_from_fv_chg_stock,ths_finance_cost_cfs_stock,ths_invest_loss_stock,ths_dt_assets_decrease_stock,ths_dt_liab_increase_stock,ths_inventory_decrease_stock,ths_operating_items_decrease_stock,ths_increase_of_operating_item_stock,ths_si_other_stock,ths_ncf_diff_from_oa_im_sri_stock,ths_ncf_diff_from_oa_im_tbi_stock,ths_ncf_from_oa_im_stock,ths_debt_tranfer_to_capital_stock,ths_cb_due_within1y_stock,ths_finance_lease_fixed_assets_stock,ths_ending_balance_of_cash_stock,ths_initial_balance_of_cash_stock,ths_si_final_balance_of_cce_stock,ths_initial_balance_of_cce_stock,ths_cce_net_add_diff_im_sri_stock,ths_cce_net_add_diff_im_tbi_stock,ths_net_increase_in_cce_im_stock,thscode,time
64398553741.97,1032029.79,,,,,,,94984986.0,,,316774184.3,1080079694.51,377187196.63,,66268611833.2,45906265817.49,,,,6667176.41,,,,4527541089.04,5847140186.61,1565236681.23,,,57852850950.78,,0.0,8415760882.42,13282525802.11,138518359.89,47439656.82,,73473520.55,,,13541957339.37,1387547994.34,13311471277.99,,,,,,14699019272.33,,0.0,-1157061932.96,,,27613444444.44,,,,,27613444444.44,26711281911.01,4964201954.34,92622519.81,116353289.08,,,31791837154.43,,0.0,-4178392709.99,9812447.5,,,3090118686.97,2303933516.28,5394052203.25,5054867594.95,335426002.26,,1589715290.94,38471538.19,,27756069.15,25889513.35,,,-529256.7,12346894.07,17981956.47,186472897.25,-106164664.3,16923993.43,-9180683.46,1458413267.56,89060198.93,74068442.96,44158321.61,-439916494.24,,8415760882.42,,,,5394052203.25,2303933516.28,,,,,3090118686.97,000895.SZ,
