open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1305.0,1309.21,1286.2,1297.41,3569800.0,600519.SH,20260724,贵州茅台,NA,CNY
1308.0,1308.0,1279.58,1289.5,3199000.0,600519.SH,20260727,贵州茅台,NA,CNY
1299.0,1320.0,1289.52,1320.0,5313400.0,600519.SH,20260728,贵州茅台,NA,CNY
1333.83,1343.48,1312.06,1321.0,6232900.0,600519.SH,20260729,贵州茅台,NA,CNY
1323.0,1362.0,1322.0,1361.76,7187200.0,600519.SH,20260730,贵州茅台,NA,CNY
1330.03,1355.72,1325.77,1350.6,5512700.0,600519.SH,20260731,贵州茅台,NA,CNY
