ths_stock_short_name_stock,ths_reg_capital_stock,ths_controlling_holder_stock,ths_controlling_holder_held_ratio_stock,ths_actual_controller_stock,ths_actual_controller_held_ratio_stock,ths_actual_controller_type_stock,ths_company_saclle_type_stock,ths_operating_scope_stock,ths_mo_product_name_stock,ths_main_businuess_stock,ths_opponent_company_stock,ths_comparing_company_stock,ths_corp_website_stock,ths_ygzs_new_stock,ths_total_shares_stock,ths_holder_name_stock,ths_holder_held_num_stock,thscode,time
云南白药,1784262603.0,,,,,,大型企业,　　化学原料药、化学药制剂、中成药、中药材、生物制品、医疗器械、保健食品、食品、饮料、特种劳保防护用品、非家用纺织成品、日化用品、化妆品、户外用品的研制、生产及销售；橡胶膏剂、贴膏剂、消毒产品、电子和数码产品的销售；信息技术、科技及经济技术咨询服务；货物进出口；物业经营管理（凭资质证开展经营活动）、药品的批发零售、物流配送等（依法须经批准的项目，经相关部门批准后方可开展经营活动）,工业产品（自制）、批发零售,制造和销售以云南白药系列产品和天然植物药系列产品为主的各类药品。,,,www.yunnanbaiyao.com.cn,,1784262603.0,云南省国有股权运营管理有限公司,467431774.0,000538.SZ,
