open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
135.19,135.57,130.2,130.31,9290400.0,600436.SH,20260724,漳州片仔癀,NA,CNY
130.15,135.2,129.8,134.27,7264700.0,600436.SH,20260727,漳州片仔癀,NA,CNY
134.27,139.2,133.96,136.01,7502700.0,600436.SH,20260728,漳州片仔癀,NA,CNY
135.05,138.3,134.71,136.39,6828400.0,600436.SH,20260729,漳州片仔癀,NA,CNY
135.61,141.17,135.05,137.8,8843700.0,600436.SH,20260730,漳州片仔癀,NA,CNY
133.0,139.44,131.21,139.44,7591900.0,600436.SH,20260731,漳州片仔癀,NA,CNY
