ths_stock_short_name_stock,ths_reg_capital_stock,ths_controlling_holder_stock,ths_controlling_holder_held_ratio_stock,ths_actual_controller_stock,ths_actual_controller_held_ratio_stock,ths_actual_controller_type_stock,ths_company_saclle_type_stock,ths_operating_scope_stock,ths_mo_product_name_stock,ths_main_businuess_stock,ths_opponent_company_stock,ths_comparing_company_stock,ths_corp_website_stock,ths_ygzs_new_stock,ths_total_shares_stock,ths_holder_name_stock,ths_holder_held_num_stock,thscode,time
古井贡B,528600000.0,安徽古井集团有限责任公司,51.3400,亳州市人民政府国有资产监督管理委员会,27.7236,地方国资委,大型企业,　　粮食收购（凭许可证经营），生产白酒、酿酒设备、包装材料、玻璃瓶、酒精、油脂（限于酒精生产的副产品），高新技术开发、生物技术开发、农副产品深加工，销售自产产品。,年份原浆、古井贡酒、黄鹤楼及其他,白酒的生产和销售。,,,www.gujing.com,,528600000.0,安徽古井集团有限责任公司,271404022.0,200596.SZ,
