ths_stock_short_name_stock,ths_reg_capital_stock,ths_controlling_holder_stock,ths_controlling_holder_held_ratio_stock,ths_actual_controller_stock,ths_actual_controller_held_ratio_stock,ths_actual_controller_type_stock,ths_company_saclle_type_stock,ths_operating_scope_stock,ths_mo_product_name_stock,ths_main_businuess_stock,ths_opponent_company_stock,ths_comparing_company_stock,ths_corp_website_stock,ths_ygzs_new_stock,ths_total_shares_stock,ths_holder_name_stock,ths_holder_held_num_stock,thscode,time
泸州老窖,1471901463.0,泸州老窖集团有限责任公司,26.1300,泸州市国有资产监督管理委员会,45.9710,地方国资委,大型企业,　　泸州老窖系列酒的生产、销售（凭许可证及其有效期经营）；进出口经营业务；技术推广服务；发酵制品生产及销售；销售：汽车配件、建材及化工原料（以上经营项目不含法律、法规和国务院决定的前置审批和许可项目）。,中高档酒类、其他酒类,“国窖1573”、“泸州老窖”等系列白酒的研发、生产和销售。,,"宜宾五粮液股份有限公司,山西杏花村汾酒厂股份有限公司,江苏洋河酒厂股份有限公司,贵州茅台酒股份有限公司",www.lzlj.com,,1471901463.0,泸州老窖集团有限责任公司,383433639.0,000568.SZ,
