ths_stock_short_name_stock,ths_reg_capital_stock,ths_controlling_holder_stock,ths_controlling_holder_held_ratio_stock,ths_actual_controller_stock,ths_actual_controller_held_ratio_stock,ths_actual_controller_type_stock,ths_company_saclle_type_stock,ths_operating_scope_stock,ths_mo_product_name_stock,ths_main_businuess_stock,ths_opponent_company_stock,ths_comparing_company_stock,ths_corp_website_stock,ths_ygzs_new_stock,ths_total_shares_stock,ths_holder_name_stock,ths_holder_held_num_stock,thscode,time
同仁堂,1371470262.0,中国北京同仁堂(集团)有限责任公司,52.4500,北京市人民政府国有资产监督管理委员会,52.4500,地方国资委,大型企业,　　制造、加工中成药制剂、化妆品；经营中成药、西药制剂、生化药品；普通货运；出租办公用房；出租商业用房；以下项目仅限分公司经营：销售定型包装食品（含乳冷食品）、保健食品、中药材、医疗器械、医疗保健用品；零售中药饮片、图书；制造酒剂、涂膜剂、软胶囊剂、硬胶囊剂、保健酒、营养液（不含医药作用的营养液）；鹿、乌鸡产品的加工；中医科、内科专业、外科专业、妇产科专业、儿科专业、皮肤科专业、老年病科专业诊疗；危险货物运输（3类）；技术咨询、技术服务、技术开发、技术转让、技术培训；药用动植物的饲养、种植；自营和代理各类商品及技术的进出口业务，但国家限定公司经营或禁止进出口的商品及技术除外；零售百货；中西药广告设计；劳务服务；以下项目仅限分公司经营：养殖梅花鹿、乌骨鸡、麝、马鹿；物业服务和供热服务。,安宫牛黄丸、同仁牛黄清心丸、同仁大活络丸、六味地黄丸、金匮肾气丸,中药研发、生产、销售,,,gf.tongrentang.com,,1371470262.0,中国北京同仁堂(集团)有限责任公司,719308540.0,600085.SH,
