ths_currency_fund_stock,ths_settle_reserves_stock,ths_lending_fund_stock,ths_tradable_fnncl_assets_stock,ths_derivative_fnncl_assets_stock,ths_bill_receivable_stock,ths_account_receivable_stock,ths_bill_and_account_receivable_stock,ths_receivable_financing_stock,ths_prepays_stock,ths_premium_receivable_stock,ths_rein_account_receivable_stock,ths_rein_contract_reserve_stock,ths_interest_receivable_stock,ths_dividend_receivable_stock,ths_other_receivables_stock,ths_other_receivables_sum_stock,ths_buy_resale_fnncl_assets_stock,ths_inventory_stock,ths_inventory_data_assets_stock,ths_contract_asset_stock,ths_divided_into_asset_for_sale_stock,ths_noncurrent_asset_due_within1y_stock,ths_other_cunrren_assets_stock,ths_flow_assets_diff_sri_stock,ths_flow_assets_diff_tbi_stock,ths_total_current_assets_stock,ths_loans_and_payments_stock,ths_saleable_finacial_assets_stock,ths_held_to_maturity_invest_stock,ths_debt_right_invest_stock,ths_other_debt_right_invest_stock,ths_lt_receivable_stock,ths_lt_equity_invest_stock,ths_other_ei_invest_stock,ths_other_uncurrent_fa_stock,ths_invest_property_stock,ths_fixed_asset_stock,ths_fixed_assets_disposal_stock,ths_fixed_asset_sum_stock,ths_construction_in_process_stock,ths_project_goods_and_material_stock,ths_construction_in_process_sum_stock,ths_productive_biological_assets_stock,ths_oil_and_gas_asset_stock,ths_right_of_use_assets_stock,ths_intangible_assets_stock,ths_intangible_asset_data_assets_stock,ths_dev_expenditure_stock,ths_dev_expenditure_data_assets_stock,ths_goodwill_stock,ths_lt_deferred_expense_stock,ths_dt_assets_stock,ths_othr_noncurrent_assets_stock,ths_noncurrent_assets_diff_sri_stock,ths_noncurrent_assets_diff_tbi_stock,ths_total_noncurrent_assets_stock,ths_asset_diff_sri_stock,ths_asset_diff_tbi_stock,ths_total_assets_stock,ths_st_borrow_stock,ths_loan_from_central_bank_stock,ths_saving_and_interbank_deposit_stock,ths_borrowing_funds_stock,ths_tradable_fnncl_liab_stock,ths_derivative_fnncl_liab_stock,ths_bill_payable_stock,ths_accounts_payable_stock,ths_bill_and_account_payable_stock,ths_advance_payment_stock,ths_contract_liab_stock,ths_fnncl_assets_sold_for_repur_stock,ths_charge_and_commi_payable_stock,ths_payroll_payable_stock,ths_tax_payable_stock,ths_interest_payable_stock,ths_dividend_payable_stock,ths_other_payables_stock,ths_other_payables_sum_stock,ths_rein_payable_stock,ths_insurance_contract_reserve_stock,ths_acting_td_sec_stock,ths_act_underwriting_sec_stock,ths_divided_into_liab_for_sale_stock,ths_noncurrent_liab_due_in1y_stock,ths_differed_income_current_liab_stock,ths_st_bond_payable_new_stock,ths_other_current_liab_stock,ths_flow_debt_diff_sri_stock,ths_flow_debt_diff_tbi_stock,ths_total_current_liab_stock,ths_lt_loan_stock,ths_bond_payable_stock,ths_perpetual_capital_sec_stock,ths_preferred_stock,ths_lease_libilities_stock,ths_lt_payable_stock,ths_special_payable_stock,ths_lt_payable_sum_stock,ths_lt_staff_salary_payable_stock,ths_estimated_liab_stock,ths_dt_liab_stock,ths_differed_incomencl_stock,ths_othr_noncurrent_liab_stock,ths_noncurrent_liab_diff_sri_stock,ths_noncurrent_liab_diff_sbi_stock,ths_total_noncurrent_liab_stock,ths_liab_diff_sri_stock,ths_liab_diff_tbi_stock,ths_total_liab_stock,ths_actual_received_capital_stock,ths_capital_reserve_stock,ths_treasury_stock_stock,ths_bs_other_compre_income_stock,ths_other_equity_instruments_stock,ths_preferred_shares_stock,ths_perpetual_capital_sec_shares_stock,ths_appropriative_reserve_stock,ths_earned_surplus_stock,ths_general_risk_provision_stock,ths_undstrbtd_profit_stock,ths_frgn_currency_convert_diff_stock,unconfirmed_invest_loss_bs,ths_total_equity_atoopc_diff_spe_stock,ths_total_equity_atoopc_diff_sri_stock,ths_total_equity_atoopc_stock,ths_minority_equity_stock,ths_holder_equity_diff_sri_stock,ths_equity_right_diff_tbi_stock,ths_total_owner_equity_stock,ths_liab_and_equity_diff_sri_stock,ths_liab_and_equity_diff_tbi_stock,ths_total_liab_and_owner_equity_stock,thscode,time
13772561141.3,,,1782687769.66,,,62688668.94,62688668.94,217419441.32,233995661.69,,,,,,73337415.74,73337415.74,,6058106090.88,,1855188.15,,,125568725.51,,,22328220103.19,,,,,,,10154235.98,56447789.94,,13396881.96,2741844586.3,,2741844586.3,2454703251.44,,2454703251.44,,,32562171.1,1108125157.05,,,,561364385.01,51012977.31,425120227.37,6870532.0,,,7461602195.46,,,29789822298.65,83232176.31,,,,,,695740000.0,2054063559.15,2749803559.15,,826636478.35,,,795138305.63,1205028130.02,,,3261763838.8,3261763838.8,,,,,,42237345.11,,,1044664441.58,,,10008504274.95,44944737.91,,,,18631395.93,,,0.0,,,281173154.7,103714978.95,,,,448464267.49,,,10456968542.44,528600000.0,6224747667.1,,408739.61,,,,,269402260.27,,11497599306.54,,,,,18520757973.52,812095782.69,,,19332853756.21,0.0,0.0,29789822298.65,200596.SZ,
