open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
51.36,51.92,50.88,50.88,4095300.0,000423.SZ,20260724,东阿阿胶,NA,CNY
50.65,51.98,50.24,51.8,5747600.0,000423.SZ,20260727,东阿阿胶,NA,CNY
51.7,52.18,51.22,52.0,4947300.0,000423.SZ,20260728,东阿阿胶,NA,CNY
52.0,54.1,51.85,53.8,9844300.0,000423.SZ,20260729,东阿阿胶,NA,CNY
53.8,55.69,53.56,55.24,11310000.0,000423.SZ,20260730,东阿阿胶,NA,CNY
54.0,55.97,53.6,54.62,10129400.0,000423.SZ,20260731,东阿阿胶,NA,CNY
