Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-07-26T23:00:00.000Z,6.7718000412,6.7718000412,6.7718000412,6.7718000412,0,0.0,0.0,USDCNY=X,NA,NA,CNY
2026-07-27T23:00:00.000Z,6.7656998634,6.7656998634,6.7656998634,6.7656998634,0,0.0,0.0,USDCNY=X,NA,NA,CNY
2026-07-28T23:00:00.000Z,6.7709999084,6.7709999084,6.7709999084,6.7709999084,0,0.0,0.0,USDCNY=X,NA,NA,CNY
2026-07-29T23:00:00.000Z,6.7660999298,6.7660999298,6.7660999298,6.7660999298,0,0.0,0.0,USDCNY=X,NA,NA,CNY
2026-07-30T23:00:00.000Z,6.7550001144,6.7550001144,6.7550001144,6.7550001144,0,0.0,0.0,USDCNY=X,NA,NA,CNY
2026-07-31T23:00:00.000Z,6.7504000664,6.7505002022,6.7448000908,6.7505002022,0,0.0,0.0,USDCNY=X,NA,NA,CNY
