ths_stock_short_name_stock,ths_reg_capital_stock,ths_controlling_holder_stock,ths_controlling_holder_held_ratio_stock,ths_actual_controller_stock,ths_actual_controller_held_ratio_stock,ths_actual_controller_type_stock,ths_company_saclle_type_stock,ths_operating_scope_stock,ths_mo_product_name_stock,ths_main_businuess_stock,ths_opponent_company_stock,ths_comparing_company_stock,ths_corp_website_stock,ths_ygzs_new_stock,ths_total_shares_stock,ths_holder_name_stock,ths_holder_held_num_stock,thscode,time
片仔癀,603317210.0,漳州市九龙江集团有限公司,51.5000,漳州市人民政府国有资产监督管理委员会,46.3500,地方国资委,大型企业,　　许可项目：药品生产；药品委托生产；食品生产；保健食品生产；饮料生产；茶叶制品生产；动物饲养；药品进出口；药品批发；药品零售；药品互联网信息服务；医疗器械互联网信息服务；第三类医疗器械生产；第三类医疗器械经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）。一般项目：食品进出口；货物进出口；进出口代理；食品销售（仅销售预包装食品）；食用农产品初加工；中草药种植；医学研究和试验发展；家用电器销售；文具用品批发；工艺美术品及收藏品批发（象牙及其制品除外）；第二类医疗器械销售；日用百货销售；日用品销售；箱包销售；包装材料及制品销售；化妆品批发；卫生用品和一次性使用医疗用品销售；日用化学产品销售；家居用品销售。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,肝病用药、心脑血管用药,中成药制造、医药流通,,,www.zzpzh.com,,603317210.0,漳州市九龙江集团有限公司,310693954.0,600436.SH,
